"","stressor","explanatory_var","response_var","effect","pval","pval_signif","conf_high","conf_low","expl_dev","pval_shape"
"370","Dissolved_Oxygen","lvl12_forestry_harvest","thr_year",-0.177772867955796,1.45801436142107e-14,TRUE,-0.13308726845742,-0.22371902700539,0.00293295484569261,21
"371","pH","lvl12_forestry_harvest","thr_year",0.677921754288099,0,TRUE,0.700362908002401,0.655444845354735,0.080712633709668,21
"372","Dissolved_Chloride","lvl12_forestry_harvest","thr_year",-2.59967368108481,1.4819545435521e-80,TRUE,-2.34206503228735,-2.87900703798319,0.163284472564115,21
"373","Nitrate","lvl12_forestry_harvest","thr_year",0.327404296730924,1.36282868580866e-133,TRUE,0.353516273677845,0.301336759193784,0.0156694605774226,21
"374","Turbidity","lvl12_forestry_harvest","thr_year",-1.16130646534682,0,TRUE,-1.1341510803842,-1.18870177386706,0.156271663910365,21
"375","Total_Phosphorous","lvl12_forestry_harvest","thr_year",0.00649618710720903,0.741904392467042,FALSE,0.0449481826650687,-0.0323781483000216,5.21445917947131e-06,19
"376","Total_Dissolved_Solids","lvl12_forestry_harvest","thr_year",0.103707468017108,5.29097153922183e-15,TRUE,0.129677155705654,0.0776879982895136,0.00171480155919207,21
"377","Conductivity","lvl12_mines","thr_year",0.529140007967674,0,TRUE,0.547321643898837,0.511026029333254,0.0376300847420704,21
"378","Dissolved_Oxygen","lvl12_mines","thr_year",-0.504776623388653,2.70135759118676e-41,TRUE,-0.43305024815601,-0.580157570783634,0.0115288676282729,21
"379","pH","lvl12_mines","thr_year",-6.17104977764071,1.15483478598739e-57,TRUE,-5.45933200728078,-6.97473581450456,0.0690234825321741,21
"380","Dissolved_Chloride","lvl12_mines","thr_year",-7.06133283367327,3.32963409113188e-09,TRUE,-5.13549941586122,-9.92521372558987,0.131209597324365,21
"381","Nitrate","lvl12_mines","thr_year",1.13875364167069,0,TRUE,1.16410389366958,1.11358483505687,0.259085638576407,21
"382","Turbidity","lvl12_mines","thr_year",-0.629966319259001,0,TRUE,-0.609042914724468,-0.651063187778737,0.0610688847980919,21
"383","Total_Phosphorous","lvl12_mines","thr_year",-0.340077627523215,1.97692885478088e-75,TRUE,-0.3040389854735,-0.376584763507012,0.0181512881165474,21
"384","Total_Dissolved_Solids","lvl12_mines","thr_year",0.7336340454453,0,TRUE,0.757324827162367,0.710035534444567,0.113071836613401,21
"385","Conductivity","lvl12_nav_water","thr_year",-1.22225499262724,0,TRUE,-1.19315812934642,-1.25172728809248,0.138296631027072,21
"386","Dissolved_Oxygen","lvl12_nav_water","thr_year",-0.383417212076117,1.81443387229923e-25,TRUE,-0.312722105948705,-0.456852170859204,0.00606051892105389,21
"387","pH","lvl12_nav_water","thr_year",-0.713161357317668,3.6784442333037e-138,TRUE,-0.658214279276288,-0.769970379108262,0.0277127188458021,21
"388","Dissolved_Chloride","lvl12_nav_water","thr_year",-2.22783324999327,3.77699553091916e-10,TRUE,-1.61684565356566,-3.02471558680909,0.031312177997681,21
"389","Nitrate","lvl12_nav_water","thr_year",-2.21303617128549,4.67813545198967e-187,TRUE,-2.06813195699464,-2.36564155859045,0.0704449315295727,21
"390","Turbidity","lvl12_nav_water","thr_year",0.378156040204574,0,TRUE,0.396509787632407,0.359914493079019,0.0256654559433815,21
"391","Total_Phosphorous","lvl12_nav_water","thr_year",-0.0873098725427339,1.04961049459706e-05,TRUE,-0.0491854938996598,-0.126884281465788,0.0010186608989319,21
"392","Total_Dissolved_Solids","lvl12_nav_water","thr_year",-3.58508584317916,1.52712060401399e-97,TRUE,-3.26337702522703,-3.93433824527679,0.0692142780928621,21
"393","Conductivity","lvl12_night_lights","thr_year",-0.224088013955025,7.60817998607817e-233,TRUE,-0.210647756671264,-0.237609288217001,0.0125575900849459,21
"394","Dissolved_Oxygen","lvl12_night_lights","thr_year",0.247902882454976,2.89801894504519e-43,TRUE,0.282680888154525,0.212196065898586,0.00701499000396946,21
"395","pH","lvl12_night_lights","thr_year",-1.39874422441801,1.83016508895188e-117,TRUE,-1.28315258930941,-1.52132381693574,0.046622146378409,21
"396","Dissolved_Chloride","lvl12_night_lights","thr_year",0.87050590323176,1.33672894571131e-242,TRUE,0.921677226221506,0.819041402267891,0.138345181623215,21
"397","Nitrate","lvl12_night_lights","thr_year",-0.619088927495706,1.61423295361048e-46,TRUE,-0.536658545762899,-0.706340191132974,0.00830960465971019,21
"398","Turbidity","lvl12_night_lights","thr_year",0.450863892534274,0,TRUE,0.471277623316386,0.430656285811299,0.0310706243755049,21
"399","Total_Phosphorous","lvl12_night_lights","thr_year",0.0716616340026375,0.00918849431801552,FALSE,0.124603661692258,0.0166902192760777,0.000310753308072469,19
"400","Total_Dissolved_Solids","lvl12_night_lights","thr_year",-6.71332582214056,6.21424041512518e-284,TRUE,-6.34996555211744,-7.08080075618089,0.0493558072923081,21
"401","Conductivity","lvl12_pasture","thr_year",0.471326268787352,0,TRUE,0.485297514070591,0.457389872628988,0.0500492819322847,21
"402","Dissolved_Oxygen","lvl12_pasture","thr_year",0.218354676632933,2.54867815701331e-43,TRUE,0.249231534016536,0.187199998757889,0.0078751804350514,21
"403","pH","lvl12_pasture","thr_year",-0.380473064206524,3.33388630792534e-81,TRUE,-0.341850109419611,-0.420016466881991,0.012370642369396,21
"404","Dissolved_Chloride","lvl12_pasture","thr_year",0.839294955287847,3.62639720077051e-200,TRUE,0.893710571951438,0.784667704721976,0.119645469368911,21
"405","Nitrate","lvl12_pasture","thr_year",-0.689209305946653,2.890891729706e-117,TRUE,-0.631598786316961,-0.74899216782566,0.021766939562768,21
"406","Turbidity","lvl12_pasture","thr_year",0.558213299894138,7.07515173486334e-167,TRUE,0.598185994546159,0.518704387782545,0.0121494815486233,21
"407","Total_Phosphorous","lvl12_pasture","thr_year",0.290562698944828,1.92818279664052e-16,TRUE,0.358964629726322,0.220410978700935,0.002894235005646,21
"408","Total_Dissolved_Solids","lvl12_pasture","thr_year",-10.7691797088912,3.32736879795009e-184,TRUE,-10.0628002144427,-11.5224239470908,0.172864481355915,21
"409","Conductivity","lvl12_population_density","thr_year",-0.0536437415987503,1.32044581369803e-12,TRUE,-0.0388207401070971,-0.0684706496694539,0.00054467208009349,21
"410","Dissolved_Oxygen","lvl12_population_density","thr_year",0.750340357623564,1.35625717374579e-235,TRUE,0.795348402843628,0.70560005950656,0.0508292658483189,21
"411","pH","lvl12_population_density","thr_year",-0.0639846726600413,1.50118305989654e-05,TRUE,-0.0350754577440505,-0.0930233264201891,0.000507462140799783,21
"412","Dissolved_Chloride","lvl12_population_density","thr_year",1.43228794166541,2.59189658327143e-278,TRUE,1.51191303719978,1.35432728107929,0.24199483863699,21
"413","Nitrate","lvl12_population_density","thr_year",-1.75715951233507,1.58008311713024e-313,TRUE,-1.66761405342416,-1.84960403592805,0.0840428473575,21
"414","Turbidity","lvl12_population_density","thr_year",0.270645850275848,9.97137104051216e-154,TRUE,0.290728813913431,0.250559930425625,0.00981404670921557,21
"415","Total_Phosphorous","lvl12_population_density","thr_year",0.257673604117926,8.15863995501283e-29,TRUE,0.30271426205799,0.212014268721262,0.0054952755598016,21
"416","Total_Dissolved_Solids","lvl12_population_density","thr_year",-4.0849071841039,0,TRUE,-3.9077063969184,-4.26790192498924,0.207434451520225,21
"417","Conductivity","lvl12_rail","thr_year",0.00651241841359859,0.339948207069626,FALSE,0.0198742856462389,-0.00687805860288168,9.84364708426446e-06,19
"418","Dissolved_Oxygen","lvl12_rail","thr_year",0.246236448740813,1.21642801285654e-41,TRUE,0.28167895002535,0.210269385038295,0.00730682409223677,21
"419","pH","lvl12_rail","thr_year",-1.6012030659791,8.39346406667692e-234,TRUE,-1.50691577703214,-1.69921458673383,0.0726067176875556,21
"420","Dissolved_Chloride","lvl12_rail","thr_year",0.64400128641133,6.58590056503526e-85,TRUE,0.70811091845224,0.578762232537738,0.0519721330957676,21
"421","Nitrate","lvl12_rail","thr_year",0.0419373628739359,0.00586031366032198,FALSE,0.0716977633842865,0.0120335377238636,0.000193653532482032,19
"422","Turbidity","lvl12_rail","thr_year",0.0858352887059258,3.60765126279281e-21,TRUE,0.103631181753224,0.0679996898600015,0.00125356456763447,21
"423","Total_Phosphorous","lvl12_rail","thr_year",-0.133445769231405,2.55603153188587e-08,TRUE,-0.0869310060286408,-0.180870389000611,0.00157835905625716,21
"424","Total_Dissolved_Solids","lvl12_rail","thr_year",0.295701230375775,1.23633683668702e-54,TRUE,0.332908475960197,0.258437761984184,0.00670609271429861,21
"425","Conductivity","lvl12_roads","thr_year",0.155551065598323,2.53610084204223e-70,TRUE,0.172769273132537,0.138374642995677,0.00346913900020202,21
"426","Dissolved_Oxygen","lvl12_roads","thr_year",1.30490945508503,6.76240162645847e-209,TRUE,1.38910393686129,1.22324167224738,0.0735581834629061,21
"427","pH","lvl12_roads","thr_year",0.0183180262290767,0.234342702616697,FALSE,0.0485850766515433,-0.0117971941318992,3.8061603393177e-05,19
"428","Dissolved_Chloride","lvl12_roads","thr_year",2.30371516970502,9.15559259966259e-181,TRUE,2.46483160590453,2.14968851677054,0.277060119556257,21
"429","Nitrate","lvl12_roads","thr_year",-1.04097636238304,0,TRUE,-1.00274544247313,-1.07959002711569,0.0932948784300241,21
"430","Turbidity","lvl12_roads","thr_year",0.124306044514413,7.31485660031635e-41,TRUE,0.142507147297507,0.106104779398671,0.00254780546248908,21
"431","Total_Phosphorous","lvl12_roads","thr_year",0.129289946327427,5.7525877501921e-10,TRUE,0.170109757621001,0.0883228042130264,0.00182685301302342,21
"432","Total_Dissolved_Solids","lvl12_roads","thr_year",-1.41170502988594,0,TRUE,-1.36957736010513,-1.45426805047397,0.163352855053757,21
